kernel;n_rays;time;Rps;Rps/Eur;Rps/W;n_blocks;n_threads
NanoVDB_GPU;14641;0.000872213;1.6786e+07;41965.1;33572.1;256;256
OpenVDB;15876;0.00116861;1.35854e+07;33963.5;90569.4;1;1
NanoVDB_CPU;15876;0.000918285;1.72888e+07;43221.9;115258;1;1
NanoVDB_GPU;15876;0.000878229;1.80773e+07;45193.2;36154.6;256;256
OpenVDB;17161;0.00126746;1.35397e+07;33849.2;90264.7;1;1
NanoVDB_CPU;17161;0.0010053;1.70706e+07;42676.5;113804;1;1
NanoVDB_GPU;17161;0.000882371;1.94487e+07;48621.8;38897.5;256;256
OpenVDB;18496;0.00129793;1.42504e+07;35626;95002.8;1;1
NanoVDB_CPU;18496;0.0010466;1.76724e+07;44181;117816;1;1
NanoVDB_GPU;18496;0.00084073;2.19999e+07;54999.8;43999.9;256;256
OpenVDB;19881;0.00141633;1.4037e+07;35092.5;93580;1;1
NanoVDB_CPU;19881;0.00114545;1.73565e+07;43391.4;115710;1;1
NanoVDB_GPU;19881;0.000887101;2.24112e+07;56028;44822.4;256;256
OpenVDB;21609;0.0015519;1.39243e+07;34810.6;92828.4;1;1
NanoVDB_CPU;21609;0.00123228;1.75358e+07;43839.5;116905;1;1
NanoVDB_GPU;21609;0.000873624;2.47349e+07;61837.2;49469.8;256;256
OpenVDB;23409;0.00159956;1.46346e+07;36586.6;97564.2;1;1
NanoVDB_CPU;23409;0.00129857;1.80267e+07;45066.8;120178;1;1
NanoVDB_GPU;23409;0.00085035;2.75287e+07;68821.7;55057.3;256;256
OpenVDB;24964;0.00811047;3.078e+06;7694.99;20520;1;1
NanoVDB_CPU;24964;0.00448733;5.56321e+06;13908;37088.1;1;1
NanoVDB_GPU;24964;0.000966291;2.58349e+07;64587.2;51669.7;256;256
OpenVDB;27225;0.001991;1.36741e+07;34185.2;91160.4;1;1
NanoVDB_CPU;27225;0.00156849;1.73574e+07;43393.5;115716;1;1
NanoVDB_GPU;27225;0.00109557;2.48501e+07;62125.3;49700.2;256;256
OpenVDB;29241;0.00203478;1.43706e+07;35926.5;95803.9;1;1
NanoVDB_CPU;29241;0.00161201;1.81395e+07;45348.8;120930;1;1
NanoVDB_GPU;29241;0.00113427;2.57795e+07;64448.8;51559;256;256
OpenVDB;31684;0.00221843;1.42822e+07;35705.4;95214.5;1;1
NanoVDB_CPU;31684;0.00173628;1.82483e+07;45620.6;121655;1;1
NanoVDB_GPU;31684;0.00114594;2.76488e+07;69122.1;55297.6;256;256
OpenVDB;33856;0.00231198;1.46437e+07;36609.3;97624.8;1;1
NanoVDB_CPU;33856;0.00186003;1.82019e+07;45504.7;121346;1;1
NanoVDB_GPU;33856;0.00101434;3.33773e+07;83443.3;66754.6;256;256
OpenVDB;36864;0.00249218;1.47919e+07;36979.6;98612.3;1;1
NanoVDB_CPU;36864;0.00197273;1.86868e+07;46717;124579;1;1
NanoVDB_GPU;36864;0.0010645;3.46303e+07;86575.8;69260.6;256;256
OpenVDB;39601;0.00531101;7.4564e+06;18641;49709.3;1;1
NanoVDB_CPU;39601;0.00218732;1.81048e+07;45262;120699;1;1
NanoVDB_GPU;39601;0.00122244;3.23951e+07;80987.8;64790.3;256;256
OpenVDB;42849;0.00292895;1.46295e+07;36573.7;97529.8;1;1
NanoVDB_CPU;42849;0.00232802;1.84057e+07;46014.4;122705;1;1
NanoVDB_GPU;42849;0.00119605;3.58254e+07;89563.6;71650.9;256;256
OpenVDB;46225;0.0032441;1.42489e+07;35622.3;94992.8;1;1
NanoVDB_CPU;46225;0.00249703;1.8512e+07;46279.9;123413;1;1
NanoVDB_GPU;46225;0.00120462;3.83731e+07;95932.7;76746.1;256;256
OpenVDB;49729;0.00330258;1.50576e+07;37644.1;100384;1;1
NanoVDB_CPU;49729;0.00261781;1.89964e+07;47491.1;126643;1;1
NanoVDB_GPU;49729;0.00117825;4.2206e+07;105515;84412;256;256
OpenVDB;53824;0.00360894;1.49141e+07;37285.2;99427.3;1;1
NanoVDB_CPU;53824;0.00282717;1.90381e+07;47595.2;126921;1;1
NanoVDB_GPU;53824;0.00124426;4.32579e+07;108145;86515.9;256;256
OpenVDB;58081;0.00379751;1.52945e+07;38236.3;101963;1;1
NanoVDB_CPU;58081;0.00311245;1.86609e+07;46652.2;124406;1;1
NanoVDB_GPU;58081;0.00144009;4.03315e+07;100829;80663.1;256;256
OpenVDB;62500;0.00405259;1.54223e+07;38555.6;102815;1;1
NanoVDB_CPU;62500;0.00327291;1.90961e+07;47740.3;127308;1;1
NanoVDB_GPU;62500;0.00158404;3.94561e+07;98640.4;78912.3;256;256
OpenVDB;67600;0.00434665;1.55522e+07;38880.5;103681;1;1
NanoVDB_CPU;67600;0.00351665;1.92228e+07;48057.1;128152;1;1
NanoVDB_GPU;67600;0.00159332;4.24272e+07;106068;84854.5;256;256
OpenVDB;72900;0.0047513;1.53432e+07;38357.9;102288;1;1
NanoVDB_CPU;72900;0.00378449;1.92628e+07;48157.1;128419;1;1
NanoVDB_GPU;72900;0.00175435;4.15539e+07;103885;83107.8;256;256
OpenVDB;78400;0.00509933;1.53746e+07;38436.4;102497;1;1
NanoVDB_CPU;78400;0.00405735;1.93229e+07;48307.3;128820;1;1
NanoVDB_GPU;78400;0.00176239;4.4485e+07;111213;88970.1;256;256
OpenVDB;84681;0.00552586;1.53245e+07;38311.3;102163;1;1
NanoVDB_CPU;84681;0.00433193;1.95481e+07;48870.2;130321;1;1
NanoVDB_GPU;84681;0.00187561;4.51486e+07;112872;90297.2;256;256
OpenVDB;91204;0.00598062;1.52499e+07;38124.8;101666;1;1
NanoVDB_CPU;91204;0.0046888;1.94515e+07;48628.7;129676;1;1
NanoVDB_GPU;91204;0.00189361;4.81641e+07;120410;96328.3;256;256
OpenVDB;98596;0.00658718;1.49679e+07;37419.6;99785.7;1;1
NanoVDB_CPU;98596;0.00668028;1.47593e+07;36898.2;98395.1;1;1
NanoVDB_GPU;98596;0.00211485;4.66208e+07;116552;93241.5;256;256
OpenVDB;106276;0.00695359;1.52836e+07;38209.1;101891;1;1
NanoVDB_CPU;106276;0.00545007;1.94999e+07;48749.8;130000;1;1
NanoVDB_GPU;106276;0.00216869;4.90047e+07;122512;98009.5;256;256
OpenVDB;114921;0.00742606;1.54754e+07;38688.4;103169;1;1
NanoVDB_CPU;114921;0.00594104;1.93436e+07;48358.9;128957;1;1
NanoVDB_GPU;114921;0.0023616;4.86625e+07;121656;97324.9;256;256
OpenVDB;123904;0.00786327;1.57573e+07;39393.3;105049;1;1
NanoVDB_CPU;123904;0.006354;1.95002e+07;48750.4;130001;1;1
NanoVDB_GPU;123904;0.0023312;5.31504e+07;132876;106301;256;256
OpenVDB;133225;0.00851085;1.56535e+07;39133.9;104357;1;1
NanoVDB_CPU;133225;0.00720255;1.84969e+07;46242.3;123313;1;1
NanoVDB_GPU;133225;0.00279414;4.76801e+07;119200;95360.3;256;256
OpenVDB;144400;0.00951973;1.51685e+07;37921.2;101123;1;1
NanoVDB_CPU;144400;0.00736656;1.96021e+07;49005.2;130681;1;1
NanoVDB_GPU;144400;0.00281548;5.12879e+07;128220;102576;256;256
OpenVDB;155236;0.00982688;1.57971e+07;39492.7;105314;1;1
NanoVDB_CPU;155236;0.0079444;1.95403e+07;48850.8;130269;1;1
NanoVDB_GPU;155236;0.0030019;5.17126e+07;129281;103425;256;256
OpenVDB;168100;0.0108093;1.55514e+07;38878.4;103676;1;1
NanoVDB_CPU;168100;0.0085753;1.96028e+07;49007;130685;1;1
NanoVDB_GPU;168100;0.00330536;5.08568e+07;127142;101714;256;256
OpenVDB;180625;0.0111734;1.61656e+07;40414.1;107771;1;1
NanoVDB_CPU;180625;0.00919783;1.96378e+07;49094.4;130919;1;1
NanoVDB_GPU;180625;0.00355949;5.07447e+07;126862;101489;256;256
OpenVDB;195364;0.0125063;1.56213e+07;39053.2;104142;1;1
NanoVDB_CPU;195364;0.00992378;1.96864e+07;49216.1;131243;1;1
NanoVDB_GPU;195364;0.00377291;5.17807e+07;129452;103561;256;256
OpenVDB;210681;0.013449;1.56651e+07;39162.8;104434;1;1
NanoVDB_CPU;210681;0.010698;1.96936e+07;49234;131291;1;1
NanoVDB_GPU;210681;0.00436576;4.82576e+07;120644;96515.1;256;256
OpenVDB;227529;0.0144209;1.57777e+07;39444.4;105185;1;1
NanoVDB_CPU;227529;0.0115442;1.97094e+07;49273.4;131396;1;1
NanoVDB_GPU;227529;0.0045534;4.99691e+07;124923;99938.1;256;256
OpenVDB;245025;0.0154814;1.5827e+07;39567.6;105514;1;1
NanoVDB_CPU;245025;0.0123748;1.98003e+07;49500.7;132002;1;1
NanoVDB_GPU;245025;0.00429976;5.69857e+07;142464;113971;256;256
OpenVDB;264196;0.016755;1.57682e+07;39420.4;105121;1;1
NanoVDB_CPU;264196;0.0134197;1.96871e+07;49217.8;131248;1;1
NanoVDB_GPU;264196;0.00477852;5.52882e+07;138221;110576;256;256
OpenVDB;285156;0.0179033;1.59276e+07;39819;106184;1;1
NanoVDB_CPU;285156;0.0145532;1.95941e+07;48985.2;130627;1;1
NanoVDB_GPU;285156;0.00542031;5.26088e+07;131522;105218;256;256
OpenVDB;308025;0.0194865;1.58071e+07;39517.7;105380;1;1
NanoVDB_CPU;308025;0.0155418;1.98191e+07;49547.7;132127;1;1
NanoVDB_GPU;308025;0.00567826;5.42464e+07;135616;108493;256;256
OpenVDB;331776;0.0207465;1.59919e+07;39979.7;106613;1;1
NanoVDB_CPU;331776;0.0167356;1.98246e+07;49561.4;132164;1;1
NanoVDB_GPU;331776;0.00609982;5.43911e+07;135978;108782;256;256
OpenVDB;358801;0.0226061;1.58719e+07;39679.7;105813;1;1
NanoVDB_CPU;358801;0.0180145;1.99174e+07;49793.5;132783;1;1
NanoVDB_GPU;358801;0.00614949;5.83465e+07;145866;116693;256;256
OpenVDB;386884;0.0251199;1.54015e+07;38503.7;102677;1;1
NanoVDB_CPU;386884;0.0195099;1.98301e+07;49575.4;132201;1;1
NanoVDB_GPU;386884;0.00626104;6.17923e+07;154481;123585;256;256
OpenVDB;417316;0.0382428;1.09123e+07;27280.7;72748.4;1;1
NanoVDB_CPU;417316;0.0267797;1.55833e+07;38958.3;103889;1;1
NanoVDB_GPU;417316;0.00671715;6.2127e+07;155317;124254;256;256
OpenVDB;450241;0.0398768;1.12908e+07;28227;75272;1;1
NanoVDB_CPU;450241;0.0300547;1.49807e+07;37451.8;99871.4;1;1
NanoVDB_GPU;450241;0.00718983;6.26219e+07;156555;125244;256;256
OpenVDB;485809;0.0303867;1.59876e+07;39968.9;106584;1;1
NanoVDB_CPU;485809;0.0252134;1.92679e+07;48169.7;128453;1;1
NanoVDB_GPU;485809;0.00781768;6.21424e+07;155356;124285;256;256
OpenVDB;524176;0.0326398;1.60594e+07;40148.5;107063;1;1
NanoVDB_CPU;524176;0.0260991;2.00841e+07;50210.1;133894;1;1
NanoVDB_GPU;524176;0.0085636;6.12098e+07;153024;122420;256;256
OpenVDB;565504;0.0354577;1.59487e+07;39871.8;106325;1;1
NanoVDB_CPU;565504;0.0282912;1.99887e+07;49971.7;133258;1;1
NanoVDB_GPU;565504;0.00881125;6.41798e+07;160449;128360;256;256
OpenVDB;609961;0.0379909;1.60554e+07;40138.6;107036;1;1
NanoVDB_CPU;609961;0.0304498;2.00317e+07;50079.2;133544;1;1
NanoVDB_GPU;609961;0.00952388;6.40455e+07;160114;128091;256;256
OpenVDB;657721;0.0410342;1.60286e+07;40071.5;106857;1;1
NanoVDB_CPU;657721;0.0325965;2.01776e+07;50444.1;134518;1;1
NanoVDB_GPU;657721;0.00978293;6.72315e+07;168079;134463;256;256
OpenVDB;708964;0.0440992;1.60766e+07;40191.4;107177;1;1
NanoVDB_CPU;708964;0.0353218;2.00716e+07;50179;133811;1;1
NanoVDB_GPU;708964;0.0103711;6.83595e+07;170899;136719;256;256
OpenVDB;765625;0.0460664;1.662e+07;41550.1;110800;1;1
NanoVDB_CPU;765625;0.0379478;2.01757e+07;50439.3;134505;1;1
NanoVDB_GPU;765625;0.0112264;6.81988e+07;170497;136398;256;256
OpenVDB;824464;0.0507458;1.62469e+07;40617.4;108313;1;1
NanoVDB_CPU;824464;0.0408958;2.01601e+07;50400.3;134401;1;1
NanoVDB_GPU;824464;0.0116719;7.06369e+07;176592;141274;256;256
OpenVDB;891136;0.0549585;1.62147e+07;40536.8;108098;1;1
NanoVDB_CPU;891136;0.0440553;2.02277e+07;50569.2;134851;1;1
NanoVDB_GPU;891136;0.0127349;6.99762e+07;174940;139952;256;256
OpenVDB;960400;0.0610691;1.57265e+07;39316.1;104843;1;1
NanoVDB_CPU;960400;0.0474745;2.02298e+07;50574.5;134865;1;1
NanoVDB_GPU;960400;0.0140725;6.82467e+07;170617;136493;256;256
OpenVDB;1036324;0.0637759;1.62495e+07;40623.7;108330;1;1
NanoVDB_CPU;1036324;0.0512185;2.02334e+07;50583.5;134889;1;1
NanoVDB_GPU;1036324;0.0147703;7.01626e+07;175406;140325;256;256
OpenVDB;1117249;0.0774809;1.44197e+07;36049.2;96131.1;1;1
NanoVDB_CPU;1117249;0.0551821;2.02466e+07;50616.4;134977;1;1
NanoVDB_GPU;1117249;0.0165032;6.7699e+07;169247;135398;256;256
OpenVDB;1205604;0.0741157;1.62665e+07;40666.3;108443;1;1
NanoVDB_CPU;1205604;0.0836083;1.44197e+07;36049.2;96131.1;1;1
NanoVDB_GPU;1205604;0.0162668;7.41146e+07;185286;148229;256;256
OpenVDB;1301881;0.103263;1.26074e+07;31518.6;84049.6;1;1
NanoVDB_CPU;1301881;0.083056;1.56747e+07;39186.9;104498;1;1
NanoVDB_GPU;1301881;0.0172887;7.53023e+07;188256;150605;256;256
OpenVDB;1404225;0.0944641;1.48652e+07;37162.9;99101.1;1;1
NanoVDB_CPU;1404225;0.0681485;2.06054e+07;51513.4;137369;1;1
NanoVDB_GPU;1404225;0.0184489;7.61143e+07;190286;152229;256;256
OpenVDB;1515361;0.123749;1.22454e+07;30613.6;81636.2;1;1
NanoVDB_CPU;1515361;0.10857;1.39574e+07;34893.6;93049.6;1;1
NanoVDB_GPU;1515361;0.0198271;7.64287e+07;191072;152857;256;256
OpenVDB;1633284;0.13302;1.22785e+07;30696.3;81856.8;1;1
NanoVDB_CPU;1633284;0.114053;1.43204e+07;35800.9;95469.1;1;1
NanoVDB_GPU;1633284;0.0209367;7.80107e+07;195027;156021;256;256
OpenVDB;1760929;0.131676;1.33732e+07;33432.9;89154.4;1;1
NanoVDB_CPU;1760929;0.0871423;2.02075e+07;50518.8;134717;1;1
NanoVDB_GPU;1760929;0.0222939;7.8987e+07;197467;157974;256;256
OpenVDB;1901641;0.115882;1.64102e+07;41025.5;109401;1;1
NanoVDB_CPU;1901641;0.0932464;2.03937e+07;50984.3;135958;1;1
NanoVDB_GPU;1901641;0.0237748;7.99857e+07;199964;159971;256;256
OpenVDB;2050624;0.124572;1.64613e+07;41153.4;109742;1;1
NanoVDB_CPU;2050624;0.10062;2.03799e+07;50949.8;135866;1;1
NanoVDB_GPU;2050624;0.0262437;7.81378e+07;195345;156276;256;256
OpenVDB;2211169;0.134317;1.64624e+07;41155.9;109749;1;1
NanoVDB_CPU;2211169;0.10817;2.04417e+07;51104.2;136278;1;1
NanoVDB_GPU;2211169;0.0266616;8.29347e+07;207337;165869;256;256
OpenVDB;2387025;0.158411;1.50685e+07;37671.3;100457;1;1
NanoVDB_CPU;2387025;0.116675;2.04588e+07;51147;136392;1;1
NanoVDB_GPU;2387025;0.0283045;8.43336e+07;210834;168667;256;256
OpenVDB;2576025;0.160871;1.6013e+07;40032.5;106753;1;1
NanoVDB_CPU;2576025;0.126245;2.04049e+07;51012.3;136033;1;1
NanoVDB_GPU;2576025;0.0304237;8.46718e+07;211679;169344;256;256
OpenVDB;2778889;0.168968;1.64463e+07;41115.7;109642;1;1
NanoVDB_CPU;2778889;0.14359;1.93529e+07;48382.3;129019;1;1
NanoVDB_GPU;2778889;0.0326215;8.51859e+07;212965;170372;256;256
OpenVDB;2996361;0.181055;1.65495e+07;41373.7;110330;1;1
NanoVDB_CPU;2996361;0.14601;2.05217e+07;51304.2;136811;1;1
NanoVDB_GPU;2996361;0.0342022;8.76072e+07;219018;175214;256;256
OpenVDB;3232804;0.196926;1.64163e+07;41040.9;109442;1;1
NanoVDB_CPU;3232804;0.157444;2.05331e+07;51332.6;136887;1;1
NanoVDB_GPU;3232804;0.036384;8.88524e+07;222131;177705;256;256
OpenVDB;3485689;0.211364;1.64914e+07;41228.4;109943;1;1
NanoVDB_CPU;3485689;0.169777;2.0531e+07;51327.4;136873;1;1
NanoVDB_GPU;3485689;0.0387547;8.99423e+07;224856;179885;256;256
OpenVDB;3763600;0.22757;1.65382e+07;41345.6;110255;1;1
NanoVDB_CPU;3763600;0.183455;2.05151e+07;51287.8;136767;1;1
NanoVDB_GPU;3763600;0.0409771;9.18464e+07;229616;183693;256;256
OpenVDB;4056196;0.245586;1.65164e+07;41290.9;110109;1;1
NanoVDB_CPU;4056196;0.197338;2.05545e+07;51386.3;137030;1;1
NanoVDB_GPU;4056196;0.0436847;9.28516e+07;232129;185703;256;256
OpenVDB;4376464;0.264515;1.65452e+07;41363.1;110302;1;1
NanoVDB_CPU;4376464;0.212467;2.05983e+07;51495.7;137322;1;1
NanoVDB_GPU;4376464;0.0465348;9.4047e+07;235118;188094;256;256
OpenVDB;4721929;0.286043;1.65077e+07;41269.3;110052;1;1
NanoVDB_CPU;4721929;0.229486;2.05761e+07;51440.4;137174;1;1
NanoVDB_GPU;4721929;0.0501959;9.40699e+07;235175;188140;256;256
OpenVDB;5094049;0.308398;1.65178e+07;41294.5;110119;1;1
NanoVDB_CPU;5094049;0.248284;2.0517e+07;51292.5;136780;1;1
NanoVDB_GPU;5094049;0.0522356;9.75207e+07;243802;195041;256;256
OpenVDB;5494336;0.338233;1.62442e+07;40610.6;108295;1;1
NanoVDB_CPU;5494336;0.26625;2.0636e+07;51590;137573;1;1
NanoVDB_GPU;5494336;0.0554142;9.91504e+07;247876;198301;256;256
OpenVDB;5929225;0.356419;1.66355e+07;41588.8;110904;1;1
NanoVDB_CPU;5929225;0.286946;2.06632e+07;51658;137755;1;1
NanoVDB_GPU;5929225;0.0597379;9.9254e+07;248135;198508;256;256
OpenVDB;6395841;0.422296;1.51454e+07;37863.5;100969;1;1
NanoVDB_CPU;6395841;0.308494;2.07325e+07;51831.2;138217;1;1
NanoVDB_GPU;6395841;0.0635679;1.00614e+08;251536;201229;256;256
OpenVDB;6901129;0.417227;1.65405e+07;41351.2;110270;1;1
NanoVDB_CPU;6901129;0.402227;1.71573e+07;42893.2;114382;1;1
NanoVDB_GPU;6901129;0.0673409;1.0248e+08;256201;204961;256;256
OpenVDB;7441984;0.46907;1.58654e+07;39663.5;105769;1;1
NanoVDB_CPU;7441984;0.462299;1.60978e+07;40244.4;107318;1;1
NanoVDB_GPU;7441984;0.071607;1.03928e+08;259820;207856;256;256
OpenVDB;8031556;0.484195;1.65874e+07;41468.6;110583;1;1
NanoVDB_CPU;8031556;0.43848;1.83168e+07;45792.1;122112;1;1
NanoVDB_GPU;8031556;0.0776272;1.03463e+08;258658;206926;256;256
OpenVDB;8661249;0.523506;1.65447e+07;41361.8;110298;1;1
NanoVDB_CPU;8661249;0.522279;1.65836e+07;41458.9;110557;1;1
NanoVDB_GPU;8661249;0.0818691;1.05794e+08;264485;211588;256;256
OpenVDB;9345249;0.653754;1.42948e+07;35736.9;95298.4;1;1
NanoVDB_CPU;9345249;0.473574;1.97335e+07;49333.7;131556;1;1
NanoVDB_GPU;9345249;0.0865844;1.07932e+08;269831;215865;256;256
OpenVDB;10080625;0.691264;1.45829e+07;36457.2;97219.2;1;1
NanoVDB_CPU;10080625;0.485146;2.07785e+07;51946.3;138524;1;1
NanoVDB_GPU;10080625;0.0920608;1.095e+08;273749;218999;256;256
OpenVDB;10876804;0.652215;1.66767e+07;41691.8;111178;1;1
NanoVDB_CPU;10876804;0.522921;2.08001e+07;52000.3;138667;1;1
NanoVDB_GPU;10876804;0.0974577;1.11605e+08;279014;223211;256;256
OpenVDB;11730625;0.703265;1.66802e+07;41700.6;111202;1;1
NanoVDB_CPU;11730625;0.564175;2.07925e+07;51981.3;138617;1;1
NanoVDB_GPU;11730625;0.104574;1.12176e+08;280440;224352;256;256
OpenVDB;12659364;0.756962;1.67239e+07;41809.8;111493;1;1
NanoVDB_CPU;12659364;0.608445;2.08061e+07;52015.2;138707;1;1
NanoVDB_GPU;12659364;0.110526;1.14538e+08;286344;229075;256;256
OpenVDB;13653025;0.829723;1.64549e+07;41137.3;109700;1;1
NanoVDB_CPU;13653025;0.649818;2.10105e+07;52526.3;140070;1;1
NanoVDB_GPU;13653025;0.118557;1.1516e+08;287901;230321;256;256
OpenVDB;14730244;0.913333;1.6128e+07;40320;107520;1;1
NanoVDB_CPU;14730244;0.752826;1.95666e+07;48916.5;130444;1;1
NanoVDB_GPU;14730244;0.1256;1.17279e+08;293199;234559;256;256
OpenVDB;15888196;1.02893;1.54414e+07;38603.6;102943;1;1
NanoVDB_CPU;15888196;0.834246;1.9045e+07;47612.5;126967;1;1
NanoVDB_GPU;15888196;0.133923;1.18637e+08;296593;237274;256;256
OpenVDB;17139600;1.02674;1.66932e+07;41733;111288;1;1
NanoVDB_CPU;17139600;0.951622;1.80109e+07;45027.3;120073;1;1
NanoVDB_GPU;17139600;0.143052;1.19814e+08;299534;239627;256;256
OpenVDB;18490000;1.10447;1.67411e+07;41852.8;111608;1;1
NanoVDB_CPU;18490000;0.884649;2.09009e+07;52252.4;139340;1;1
NanoVDB_GPU;18490000;0.15254;1.21214e+08;303036;242429;256;256
OpenVDB;19945156;1.25587;1.58816e+07;39703.9;105877;1;1
NanoVDB_CPU;19945156;0.96077;2.07595e+07;51898.9;138397;1;1
NanoVDB_GPU;19945156;0.156888;1.2713e+08;317825;254260;256;256
OpenVDB;21520321;1.28134;1.67952e+07;41988;111968;1;1
NanoVDB_CPU;21520321;1.20458;1.78654e+07;44663.6;119103;1;1
NanoVDB_GPU;21520321;0.173174;1.2427e+08;310675;248540;256;256
OpenVDB;23213124;1.34991;1.71961e+07;42990.1;114640;1;1
NanoVDB_CPU;23213124;1.10757;2.09586e+07;52396.6;139724;1;1
NanoVDB_GPU;23213124;0.186023;1.24786e+08;311966;249573;256;256
OpenVDB;25040016;1.57134;1.59354e+07;39838.6;106236;1;1
NanoVDB_CPU;25040016;1.35382;1.84958e+07;46239.4;123305;1;1
NanoVDB_GPU;25040016;0.194574;1.28692e+08;321729;257383;256;256
OpenVDB;27019204;1.68004;1.60824e+07;40206.1;107216;1;1
NanoVDB_CPU;27019204;1.28839;2.09713e+07;52428.2;139808;1;1
NanoVDB_GPU;27019204;0.210512;1.2835e+08;320875;256700;256;256
OpenVDB;29138404;1.7307;1.68362e+07;42090.5;112241;1;1
NanoVDB_CPU;29138404;1.39014;2.09607e+07;52401.8;139738;1;1
NanoVDB_GPU;29138404;0.223507;1.30369e+08;325923;260739;256;256
OpenVDB;31438449;1.92124;1.63636e+07;40909.1;109091;1;1
NanoVDB_CPU;31438449;1.51436;2.07602e+07;51900.5;138401;1;1
NanoVDB_GPU;31438449;0.239937;1.31028e+08;327570;262056;256;256
OpenVDB;33918976;2.06252;1.64454e+07;41113.6;109636;1;1
NanoVDB_CPU;33918976;1.8738;1.81017e+07;45254.2;120678;1;1
NanoVDB_GPU;33918976;0.227171;1.4931e+08;373275;298620;256;256
